지역,건물용도,건물용도구분,연면적,창면적비,난방방식,냉방방식,태양광용량,태양광_후면,태양광_밀착,지열여부,열병합여부,태양광비율,에너지자립률,1차에너지소요량,최종등급,비율구간,보간_자립률,보간_1차에너지,잔차_자립률,잔차_1차에너지
11,6,1,1415.5,13.26,0,0,40.32,175.949,188.51678571428573,0,0,0.12430166019074533,23.21,112.8,5,10~15%,31.27010879547863,103.18156835040621,-8.06010879547863,9.618431649593788
8,0,0,2165.41,17.98,2,0,41.91,184.49,197.66785714285714,0,0,0.08519864598390144,23.25,101.2,5,5~10%,23.99694815300567,113.34835204418563,-0.7469481530056683,-12.148352044185629
1,17,1,50292.9918,23.52,1,1,808.92,3586.014,3842.157857142857,0,0,0.07130245928220957,23.28,91.5,5,5~10%,21.13863941337449,117.37733391737693,2.1413605866255097,-25.87733391737693
0,28,1,628.75,58.42,0,0,18.9,157.79508333333334,169.06616071428573,0,0,0.2509663353214049,23.29,161.3,5,25~30%,51.27394035785288,82.25261815772035,-27.98394035785288,79.04738184227966
15,19,1,14263.42,9.6,0,0,113.904,946.9406250000001,1014.5792410714286,1,0,0.06638945112742947,23.36,172.3,5,5~10%,19.861257293131665,119.20742945503252,3.4987427068683346,53.09257054496749
7,3,1,3031.6,44.16,0,0,63.69,487.06946666666664,521.8601428571428,0,0,0.16066415973963144,23.39,112.0,5,15~20%,38.17619035052997,96.36646628842855,-14.78619035052997,15.633533711571445
0,6,1,1944.54,16.29,0,0,88.32,385.753,413.3067857142857,0,0,0.19837750830530615,23.42,270.0,5,15~20%,43.5650359468049,91.45575920269061,-20.145035946804896,178.54424079730939
0,6,1,3307.89,14.19,0,0,30.8,256.77505,275.116125,0,0,0.0776250268297918,23.43,104.6,5,5~10%,22.588254990341277,115.31749302425413,0.8417450096587231,-10.71749302425414
8,0,0,12238.75,21.35,2,2,212.1,1771.7105999999999,1898.261357142857,0,0,0.14476238177918496,23.45,84.4,5,10~15%,35.15485253804514,99.3241969890716,-11.704852538045142,-14.92419698907159
8,17,1,16387.4,19.99,0,0,88.2,788.5051428571428,844.82693877551,0,0,0.048116549474421975,23.49,125.8,5,2~5%,15.110302863349713,126.01408532077782,8.379697136650286,-0.21408532077782638
3,28,1,807.65,31.38,0,0,14.64,60.50706666666667,64.829,0,0,0.07491743535772509,23.49,102.8,5,5~10%,22.078533193008525,116.0307553292474,1.4114668069914735,-13.230755329247401
1,7,1,997.04,22.31,0,0,13.44,112.02298333333333,120.024625,0,0,0.1123555557784375,23.6,131.1,5,10~15%,29.048133374789376,106.28755549760625,-5.448133374789375,24.812444502393745
12,28,1,780.98,26.7,0,0,20.0,87.89666666666666,94.175,0,0,0.11254662944847071,23.62,128.0,5,10~15%,29.083673077415554,106.23787634339762,-5.463673077415553,21.762123656602384
0,6,1,1954.4,5.66,0,0,60.0,535.6916964285714,573.9553890306122,0,0,0.2740952192123267,23.71,159.4,5,25~30%,55.43713945821881,76.33162388164436,-31.727139458218808,83.06837611835564
11,3,1,1303.69,17.46,0,0,80.0,349.414,374.3721428571428,0,0,0.2680192377022145,23.72,130.7,5,25~30%,54.343462786398604,77.8870751482331,-30.623462786398605,52.812924851766894
8,7,1,711.97,18.97,0,0,15.12,135.25292857142858,144.91385204081632,0,0,0.1899699826838611,23.72,126.7,5,15~20%,42.60657802596016,92.26288166234934,-18.886578025960162,34.43711833765066
1,6,1,5004.77,15.24,0,0,82.822,691.2492500000001,740.6241964285714,0,0,0.13811808534657938,23.83,110.5,5,10~15%,33.89243621585008,100.56003612553624,-10.062436215850084,9.939963874463757
3,28,1,787.445,20.64,0,0,15.6,72.68,77.87142857142858,0,0,0.09229850973718799,23.83,142.7,5,5~10%,25.317522811116966,111.50238746833112,-1.4875228111169676,31.197612531668867
2,18,1,893.44,23.77,0,0,48.0,220.98,236.7642857142857,0,0,0.24733613896848136,23.84,110.3,5,20~25%,50.620505014326646,83.18194842406878,-26.780505014326646,27.11805157593122
8,0,0,989.9,30.08,2,0,20.0,188.33333333333334,201.7857142857143,0,0,0.19025490790315522,23.85,136.5,5,15~20%,42.639059500959696,92.2355288412971,-18.789059500959695,44.264471158702904
0,3,1,4634.87,38.81,2,0,86.4,772.7042410714286,827.8974011479592,0,0,0.166715407567295,23.92,119.5,5,15~20%,39.32592743778605,95.24093419248314,-15.405927437786048,24.259065807516862
12,9,1,855.69,37.53,0,0,10.0,83.34675833333334,89.30009821428571,0,0,0.09740298277803099,23.93,118.0,5,5~10%,26.266954796713765,110.17522447771194,-2.3369547967137656,7.824775522288064
11,6,1,2676.38,11.56,0,0,52.8,247.992,265.7057142857143,0,0,0.09265948781563156,24.03,101.7,5,5~10%,25.38466473370747,111.40853316793579,-1.3546647337074695,-9.708533167935784
3,28,1,932.45,21.44,0,0,18.0,85.322,91.41642857142857,0,0,0.0915030296530645,24.12,145.1,5,5~10%,25.16956351547,111.70921229020323,-1.0495635154699983,33.39078770979677
12,9,1,1638.31,6.15,0,0,30.96,257.95385000000005,276.37912500000004,0,0,0.15745118445227096,24.17,230.7,5,15~20%,37.56572504593149,96.9640796918776,-13.395725045931485,133.7359203081224
9,6,1,700.98,29.63,0,0,73.2,324.143,347.29607142857134,0,0,0.4624140489029644,24.22,199.1,5,40~50%,82.49658668340513,35.862008426298424,-58.27658668340513,163.23799157370158
1,28,1,606.62,16.04,2,0,7.2,60.099666666666664,64.3925,0,0,0.0990730056158166,24.27,118.7,5,5~10%,26.57757904454189,109.74101853988768,-2.307579044541889,8.958981460112327
1,6,1,1870.0,6.11,0,0,63.8,569.8834017857142,610.5893590561224,0,0,0.30475048223834983,24.28,119.7,5,30~40%,57.821369340463455,74.51330761395467,-33.541369340463454,45.18669238604534
0,6,1,1248.68,11.22,0,0,46.8,418.0387053571429,447.898612882653,0,0,0.33478449671424454,24.35,148.8,5,30~40%,60.063909087996926,72.91149350857361,-35.713909087996925,75.8885064914264
1,28,1,2925.25,27.01,0,0,30.72,255.82544166666668,274.0986875,0,0,0.08745421473948096,24.35,103.8,5,5~10%,24.41648394154346,112.76190416773495,-0.06648394154345993,-8.961904167734957
4,27,1,4685.51,30.7,0,0,76.16,332.642,356.40214285714285,0,0,0.07099376588674444,24.4,114.6,5,5~10%,21.058379130553558,117.4923222071877,3.341620869446441,-2.8923222071877035
1,6,1,1033.29,17.63,0,0,65.0,541.7565666666667,580.4534642857143,0,0,0.5243025352676081,24.43,315.5,5,50%+,90.95467981990643,21.215066653332755,-66.52467981990642,294.28493334666723
2,28,1,659.73,30.18,0,0,16.64,67.83279999999999,72.67799999999998,0,0,0.10281903202825397,24.45,117.0,5,10~15%,27.27433995725524,108.76705167265396,-2.8243399572552406,8.232948327346037
1,6,1,854.55,15.97,0,0,20.16,168.31538333333333,180.3379107142857,0,0,0.19696376260409962,24.49,159.4,5,15~20%,43.403868936867354,91.59147879000643,-18.913868936867356,67.80852120999357
1,6,1,2004.6,11.77,0,0,50.4,223.428,239.38714285714283,0,0,0.1114576474109548,24.52,146.6,5,10~15%,28.88112241843759,106.52101167315175,-4.361122418437592,40.07898832684825
4,28,1,658.62,30.9,0,0,13.2,61.393,65.77821428571428,0,0,0.09321460022471227,24.54,119.5,5,5~10%,25.487915641796484,111.2642039415748,-0.9479156417964845,8.235796058425194
1,6,1,2229.66,7.42,0,0,64.9,541.0626000000001,579.7099285714286,0,0,0.24266596700842286,24.57,131.0,5,20~25%,49.77987406151611,84.37751244584375,-25.20987406151611,46.62248755415625
13,6,1,938.45,20.95,2,0,20.0,88.58546666666668,94.91300000000001,0,0,0.09439551032731278,24.6,54.3,4,5~10%,25.707564920880177,110.95716731489868,-1.1075649208801757,-56.657167314898686
2,28,1,1389.53,31.94,0,0,16.64,138.69385,148.60055357142858,0,0,0.09981349808928199,24.65,134.3,5,5~10%,26.71531064460645,109.54849049678668,-2.065310644606452,24.751509503213327
14,24,0,1558.8867,21.67,2,0,44.16,192.876,206.65285714285713,0,0,0.12372675961633389,24.68,88.6,5,10~15%,31.163177288638103,103.33104249975318,-6.483177288638103,-14.731042499753187
1,0,0,23035.52,20.05,1,0,227.36,1897.3646666666668,2032.8907142857142,0,0,0.08236691277933673,24.71,83.2,5,5~10%,23.470245776956634,114.08460267737244,1.2397542230433665,-30.884602677372442
8,3,1,13172.81,42.35,0,0,203.52,1696.334675,1817.5014374999998,1,0,0.12877546058889486,24.75,188.9,5,10~15%,32.11733751189002,102.29776433046555,-7.367337511890021,86.60223566953445
1,6,1,2203.11,22.24,0,0,50.8,223.625,239.59821428571425,0,0,0.10150423719196953,24.75,117.4,5,10~15%,27.02978811770633,109.10889833008792,-2.2797881177063317,8.29110166991208
2,18,1,731.28,17.29,0,0,21.6,192.94138392857144,206.72291135204082,0,0,0.26384064097004084,24.77,114.4,5,25~30%,53.59131537460735,78.95679591166954,-28.821315374607348,35.44320408833046
1,24,0,12969.48,23.53,2,0,262.16,2179.5029999999997,2335.1817857142855,0,0,0.16804860333644833,24.88,113.9,5,15~20%,39.57923463392518,94.99295977942062,-14.699234633925183,18.90704022057939
0,6,1,1384.56,13.75,0,0,43.2,201.262,215.63785714285714,0,0,0.14536170335702317,24.92,162.7,5,10~15%,35.2687236378344,99.2127231755937,-10.348723637834397,63.487276824406294
1,0,0,734.33,21.19,2,0,36.6,162.071,173.64749999999998,0,0,0.2207059496411695,24.93,140.4,5,20~25%,46.11047825909332,89.31222883444774,-21.18047825909332,51.08777116555227
0,28,1,653.28,37.37,0,0,18.0,83.859,89.84892857142856,0,0,0.12836609110947833,24.99,172.0,5,10~15%,32.03955731080088,102.37390705363703,-7.049557310800882,69.62609294636297
3,29,1,332.28,18.11,0,0,10.0,47.4,50.785714285714285,0,0,0.14265077645359336,25.01,136.6,5,10~15%,34.75364752618274,99.71695557963163,-9.743647526182738,36.883044420368364
12,0,0,4272.2014,20.14,2,0,53.34,445.55760000000004,477.38314285714284,0,0,0.10429227423594778,25.03,92.4,5,10~15%,27.548363007886287,108.38400869865357,-2.518363007886286,-15.984008698653568
8,3,1,15699.81,36.25,0,0,237.061,2116.33975,2267.506875,0,0,0.13480034153279563,25.03,120.3,5,10~15%,33.26206489123117,101.17713647490001,-8.232064891231168,19.122863525099987
8,28,1,35935.61,19.87,0,0,82.977,855.4459821428571,916.5492665816327,0,0,0.02380496621993775,25.04,124.6,5,2~5%,8.789291217183814,126.4219864879751,16.250708782816183,-1.82198648797511
8,3,1,37504.06,21.64,0,0,244.475,1074.885,1151.6625,1,0,0.028660497023522254,25.06,189.4,5,2~5%,10.051729226115786,128.36419880940892,15.008270773884213,61.03580119059109
1,0,0,5925.55,22.77,2,0,172.8,754.734,808.6435714285714,0,0,0.12736944249900853,25.09,91.1,5,10~15%,31.85019407481162,102.55928369518442,-6.7601940748116185,-11.459283695184425
9,28,1,25837.39,37.96,1,1,51.2,426.37510000000003,456.8304642857143,0,0,0.016502251194876884,25.09,162.3,5,0~2%,6.89058531066799,123.50090047795076,18.19941468933201,38.79909952204925
3,18,1,566.4,8.92,0,0,30.72,134.057,143.6325,0,0,0.23668255649717512,25.13,178.8,5,20~25%,48.70286016949152,85.90926553672317,-23.572860169491523,92.89073446327684
1,24,0,1952.801,17.55,2,0,28.8,240.39687500000002,257.56808035714283,0,0,0.12310362141354907,25.14,81.2,5,10~15%,31.047273582920127,103.49305843247724,-5.907273582920126,-22.29305843247724
0,6,1,1494.465,21.35,0,0,29.28,244.18735000000004,261.62930357142864,0,0,0.1633944923434139,25.22,107.3,5,15~20%,38.694953545248644,95.85862442412501,-13.474953545248646,11.441375575874986
2,28,1,970.18,23.25,0,0,15.0,71.102,76.18071428571429,0,0,0.07328743119833434,25.29,102.0,5,5~10%,21.65473211156693,116.63793187862046,3.63526788843307,-14.637931878620464
1,6,1,1871.6,6.25,0,0,63.8,569.8834017857142,610.5893590561224,0,0,0.30448995607272616,25.32,114.3,5,30~40%,57.80191672009689,74.52720234278793,-32.48191672009689,39.77279765721207
1,6,1,835.74,14.76,0,0,30.24,252.47401666666664,270.50787499999996,0,0,0.3020963656958703,25.38,247.1,5,30~40%,57.62319530529165,74.65486049622025,-32.24319530529165,172.44513950377973
2,28,1,645.68,24.17,0,0,16.51,72.678,77.86928571428571,0,0,0.11256040143724445,25.41,132.0,5,10~15%,29.086234667327467,106.23429562631644,-3.676234667327467,25.765704373683562
8,0,0,5001.26,16.9,2,0,101.6,846.0460250000001,906.4778839285715,0,0,0.1691665750230942,25.43,99.3,5,15~20%,39.7916492543879,94.78501704570448,-14.361649254387899,4.514982954295519
15,1,1,6347.22,40.74,0,0,120.32,525.518,563.055,1,0,0.0827949874118118,25.43,113.1,5,5~10%,23.549867658596995,113.97330327292893,1.8801323414030051,-0.8733032729289363
8,29,1,1247.1,25.26,0,0,17.28,144.02764166666668,154.31533035714287,0,0,0.11549005024991316,25.46,132.3,5,10~15%,29.631149346483845,105.47258693502258,-4.171149346483844,26.827413064977435
7,3,1,14148.43,31.39,0,0,270.72,1103.5882666666666,1182.416,0,0,0.07800075815243576,25.51,81.1,4,5~10%,22.658141016353053,115.2198028803667,2.851858983646949,-34.119802880366706
16,28,1,987.04,22.16,0,0,31.5,139.642,149.61642857142857,0,0,0.14147552277516615,25.53,154.5,5,10~15%,34.53034932728157,99.9355527638191,-9.000349327281569,54.5644472361809
2,28,1,996.71,26.87,0,0,19.8,92.997,99.63964285714285,0,0,0.09330397006150234,25.55,141.1,5,5~10%,25.504538431439435,111.24096778400938,0.04546156856056527,29.85903221599061
12,0,0,1978.1264,18.49,2,0,30.72,256.050625,274.33995535714286,0,0,0.1294409826389254,25.57,87.7,5,10~15%,32.24378670139583,102.17397722915987,-6.6737867013958265,-14.473977229159871
2,17,1,811.05,31.23,0,0,10.24,85.23952500000001,91.32806250000002,0,0,0.10509774366561866,25.75,151.9,5,10~15%,27.698180321805072,108.17458664693915,-1.9481803218050722,43.72541335306086
1,0,0,51788.61,15.6,1,0,476.91,3967.5937500000005,4250.993303571428,0,0,0.07661131955462795,25.79,73.1,5,5~10%,22.3997054371608,115.58105691579674,3.3902945628391983,-42.48105691579674
3,28,1,985.71,27.33,0,0,24.0,113.981,122.12249999999999,0,0,0.11563340130464335,25.8,133.1,5,10~15%,29.657812642663664,105.43531566079272,-3.8578126426636636,27.66468433920727
5,28,1,705.04,13.59,0,0,21.12,92.245,98.83392857142857,0,0,0.13083654828094862,25.83,170.4,5,10~15%,32.508944173380236,101.91440201974356,-6.678944173380238,68.48559798025644
12,1,1,1631.17,7.56,0,0,35.809,145.84733333333332,156.26499999999996,0,0,0.08941271193887414,25.91,123.2,5,5~10%,24.78076442063059,112.25269489589272,1.1292355793694107,10.947305104107286
1,0,0,40187.49,18.18,1,0,409.837,3420.1694999999995,3664.467321428571,0,0,0.0851053275534252,25.95,81.6,5,5~10%,23.97959092493709,113.37261483610945,1.9704090750629106,-31.772614836109454
7,3,1,6081.46,32.34,0,0,80.0,714.4268392857142,765.4573278061223,0,0,0.11747620460970132,26.02,72.9,4,10~15%,30.000574057404446,104.95618680147766,-3.9805740574044464,-32.05618680147765
12,28,1,802.13,29.8,0,0,15.36,128.02435833333337,137.1689553571429,0,0,0.15960549827750287,26.03,139.2,5,15~20%,37.975044672725545,96.56337732038446,-11.945044672725544,42.63662267961553
4,28,1,7183.71,32.61,0,0,153.6,670.011,717.8689285714286,0,0,0.09326810241504738,26.05,86.9,4,5~10%,25.497867049198813,111.25029337208768,0.5521329508011874,-24.350293372087677
13,2,1,1452.4,39.81,0,0,55.44,245.671,263.21892857142853,0,0,0.16914830625172128,26.25,240.6,5,15~20%,39.78817818782704,94.78841503717985,-13.538178187827043,145.81158496282015
1,6,1,991.41,21.46,0,0,51.24,226.9,243.10714285714283,0,0,0.2288659585842386,26.32,168.3,5,20~25%,47.29587254516295,87.91031460243492,-20.97587254516295,80.38968539756509
8,28,1,845.48,12.76,0,0,14.64,122.09461666666667,130.8156607142857,0,0,0.14440863966819636,26.33,146.7,5,10~15%,35.08764153695731,99.38999302171548,-8.757641536957308,47.310006978284505
6,29,1,2232.91,34.97,0,0,33.28,145.356,155.73857142857142,0,0,0.0650971154233713,26.36,118.2,5,5~10%,19.52525001007654,119.6888245047942,6.834749989923459,-1.488824504794195
2,6,1,5504.3,18.75,0,0,105.6,491.142,526.2235714285714,0,0,0.08922878476827208,26.37,63.1,4,5~10%,24.746553966898606,112.30051596024926,1.623446033101395,-49.200515960249255
8,11,1,6499.08,18.02,0,0,103.04,450.045,482.19107142857143,0,0,0.06924749349138648,26.38,113.2,5,5~10%,20.60434830776049,118.14280867445854,5.77565169223951,-4.942808674458533
1,7,1,592.03,15.84,0,0,10.0,83.34675833333334,89.30009821428571,0,0,0.14078130894267749,26.41,139.1,5,10~15%,34.39844869910872,100.06467653666199,-7.988448699108719,39.035323463338
8,0,0,3453.88,19.74,2,0,67.8,564.444125,604.7615625,0,0,0.1634232008639559,26.44,101.4,5,15~20%,38.70040816415162,95.8532846393042,-12.260408164151617,5.546715360695799
2,28,1,805.83,34.76,0,0,18.3,81.036,86.82428571428572,0,0,0.10056215330776963,26.48,148.5,5,10~15%,26.85456051524515,109.3538401399799,-0.3745605152451503,39.146159860020106
8,3,1,1647.36,23.53,0,0,57.33,476.92403333333334,510.9900357142857,0,0,0.2895080816174566,26.55,77.3,4,25~30%,56.68327009410343,75.32623564706897,-30.133270094103427,1.9737643529310276
9,3,1,3191.45,15.8,0,0,92.28,769.335,824.2875,0,0,0.2410612730890348,26.63,285.2,5,20~25%,49.491029156026265,84.78831408920709,-22.861029156026266,200.4116859107929
3,11,1,651.69,12.6,0,0,15.36,128.02435833333337,137.1689553571429,0,0,0.19644978184924328,26.66,192.2,5,15~20%,43.34527513081373,91.64082094247264,-16.685275130813732,100.55917905752734
0,0,0,3917.24,17.94,2,0,38.28,319.4539666666667,342.2721071428572,0,0,0.08155077724792627,26.8,91.0,5,5~10%,23.318444568114288,114.29679791553917,3.481555431885713,-23.296797915539173
2,24,0,5104.2384,20.0,2,0,152.32,665.284,712.8042857142857,0,0,0.1303395233263399,26.83,84.2,5,10~15%,32.41450943200458,102.00684866130078,-5.58450943200458,-17.806848661300776
14,0,0,3404.3024,18.48,2,0,50.0,416.73555,446.502375,0,0,0.12241437482169622,26.83,80.8,5,10~15%,30.919073716835495,103.67226254635898,-4.089073716835497,-22.872262546358982
12,3,1,588.79,12.2,0,0,15.0,125.16695833333334,134.10745535714287,0,0,0.21258336305530554,26.88,120.1,5,20~25%,45.18450338830483,90.09199714669067,-18.304503388304834,30.00800285330932
4,29,1,3839.88,32.72,0,0,85.785,766.7859375,821.5563616071429,0,0,0.19969007820556894,26.89,102.9,5,15~20%,43.714668915434856,91.32975249226538,-16.824668915434856,11.57024750773462
8,28,1,553.06,18.26,0,0,15.12,67.006,71.79214285714286,0,0,0.12115502838751674,26.99,118.8,5,10~15%,30.68483528007811,103.99969261924565,-3.694835280078113,14.800307380754347
0,18,1,2947.45,18.48,0,0,188.595,830.207,889.5074999999999,0,0,0.2816695787884443,26.99,167.8,5,25~30%,56.09799521620384,75.74428913128297,-29.107995216203843,92.05571086871704
13,29,1,993.42,36.2,0,0,25.6,111.812,119.79857142857142,0,0,0.11255259608222101,27.0,125.9,5,10~15%,29.084782871293108,106.23632501862254,-2.0847828712931076,19.66367498137747
8,6,1,1658.49,22.95,0,0,103.68,863.8388,925.5415714285713,0,0,0.5208586123521999,27.03,295.8,5,50%+,90.48401035480065,22.03012840997936,-63.454010354800644,273.76987159002067
5,1,1,1691.87,26.04,0,0,26.0,123.243,132.04607142857142,0,0,0.07284424926265021,27.05,106.8,5,5~10%,21.539504808289056,116.8030171496628,5.510495191710945,-10.003017149662796
1,3,1,4330.02,33.04,0,0,90.72,402.17,430.89642857142854,0,0,0.09287947861672693,27.07,146.9,5,5~10%,25.425583022711212,111.35133555965099,1.6444169772887882,35.548664440349015
3,28,1,965.7,25.78,0,0,18.0,85.322,91.41642857142857,0,0,0.08835249042145593,27.19,164.0,5,5~10%,24.583563218390804,112.52835249042145,2.6064367816091973,51.471647509578546
2,24,0,1446.86,15.46,2,0,27.0,218.20708333333334,233.79330357142857,0,0,0.1508142345032231,27.23,92.9,5,15~20%,36.30470455561239,98.1985523824005,-9.074704555612389,-5.298552382400501
12,17,1,654.6,30.59,0,0,16.0,75.34,80.72142857142858,0,0,0.11509318667888788,27.39,114.9,5,10~15%,29.557332722273145,105.57577146348915,-2.1673327222731444,9.324228536510859
12,28,1,546.77,19.08,0,0,12.0,52.17893333333333,55.90599999999999,0,0,0.09543122946272352,27.39,113.4,5,5~10%,25.900208680066577,110.68788033969189,1.489791319933424,2.712119660308119
16,6,1,1399.17,9.17,0,0,32.76,272.5425,292.00982142857146,0,0,0.19478869615557795,27.4,237.1,5,15~20%,43.15591136173589,91.80028516906452,-15.75591136173589,145.29971483093547
1,28,1,3327.22,55.78,0,0,49.92,416.0739166666667,445.79348214285716,0,0,0.1250515194867387,27.57,115.9,5,10~15%,31.409788702480352,102.9904173754666,-3.8397887024803516,12.9095826245334
9,6,1,1669.58,11.18,0,0,97.02,401.4248,430.09799999999996,0,0,0.24043460031864303,27.61,156.0,5,20~25%,49.37822805735574,84.94874231842739,-21.768228057355742,71.05125768157261
12,28,1,641.19,23.35,0,0,15.36,128.02435833333337,137.1689553571429,0,0,0.19966680443134385,27.63,138.6,5,15~20%,43.7120157051732,91.33198677459099,-16.082015705173202,47.26801322540901
0,3,1,728.36,22.97,0,0,27.72,231.4334166666667,247.96437500000002,0,0,0.31774591776960115,27.63,256.1,5,30~40%,58.79169519346355,73.8202177189546,-31.161695193463554,182.2797822810454
1,17,1,123436.14,13.37,1,0,88.83,739.010625,791.7970982142857,0,0,0.005986987481948156,27.66,81.5,4,0~2%,4.156616745306521,119.29479499277927,23.503383254693478,-37.79479499277927
