태양광비율,에너지자립률,최종등급
0.007842206025244105,5.522947457746977,인증불가
0.005825717155936119,5.527638190954773,5
0.009119409194043976,5.531326708133743,인증불가
0.011993310236756158,5.53438024089038,인증불가
0.013782453331783094,5.535224153705399,인증불가
0.019078177798101344,5.536541171733441,5
0.010725938180503807,5.537316699496606,인증불가
0.009197665786869019,5.544026089534539,인증불가
0.01920302237558562,5.553005966039469,5
0.007692276476047539,5.555555555555555,인증불가
0.01201351142352227,5.558107487367938,인증불가
0.008298032432894198,5.558674901740596,5
0.006792719221920199,5.563713493228912,인증불가
0.017347269824066,5.56390977443609,인증불가
0.005008837213358922,5.566218809980806,인증불가
0.006598431290269432,5.569620253164557,5
0.012797609074216159,5.582039058895894,인증불가
0.019918483709053348,5.59235865043907,인증불가
0.012185355888424636,5.592914548138428,인증불가
0.016775526298101535,5.5939496674925016,인증불가
0.010771883838374054,5.59580699861261,인증불가
0.013952485294163526,5.60374500894947,인증불가
0.012345921416625258,5.604446503010654,5
0.008244210672422493,5.606523955147809,인증불가
0.008704844245573391,5.612244897959184,5
0.012726907929199711,5.613929750825578,인증불가
0.006834758047695554,5.617977528089887,인증불가
0.008873484833534765,5.6245434623812995,인증불가
0.007259132208703776,5.630026809651475,인증불가
0.014851470028615435,5.631399317406143,인증불가
0.008070929791840204,5.634227176860501,인증불가
0.01080693024314551,5.653408191479257,인증불가
0.013829916309727372,5.656706045865185,인증불가
0.009594280099713758,5.657604702424688,인증불가
0.010405798865623794,5.661358240768019,인증불가
0.01114105646297003,5.661519830457159,인증불가
0.011498267425150921,5.663511044676964,인증불가
0.014961297388269798,5.663694587467034,인증불가
0.012163278186908266,5.670394410097447,인증불가
0.010702959787600379,5.678298575263266,인증불가
0.008358280205923874,5.684754521963824,인증불가
0.010240491649103256,5.691919862014064,인증불가
0.012599733148927315,5.699312638251755,인증불가
0.011034464324985848,5.699481865284974,인증불가
0.00952401895560443,5.702050935316655,인증불가
0.009758330149353912,5.7053941908713695,인증불가
0.019895397868143407,5.712154688357561,인증불가
0.008176483218126628,5.716680637049455,인증불가
0.009559102001189854,5.717953574510175,5
0.008823927295285952,5.724907063197026,인증불가
0.011642440315487022,5.737316263632053,인증불가
0.00934154033732369,5.737316263632054,인증불가
0.008358987181895292,5.7491289198606275,인증불가
0.010027973677867896,5.7526384352521385,인증불가
0.016080316277779762,5.755062818094457,인증불가
0.01003017010182305,5.7591623036649215,인증불가
0.01003017010182305,5.7591623036649215,인증불가
0.013530231328549414,5.7591623036649215,인증불가
0.01880260525307117,5.7591623036649215,5
0.014178711714228574,5.762610387666517,인증불가
0.008754825199382315,5.764649833253931,인증불가
0.009015883628549161,5.766954168780653,인증불가
0.009498658169913653,5.773112636253532,5
0.010909082150521297,5.773818991569906,인증불가
0.012717834322573066,5.7749372289431635,인증불가
0.007129046670937093,5.778069599474721,5
0.01995463191154677,5.782227784730914,인증불가
0.008687771036776792,5.783385909568875,인증불가
0.009782761705906997,5.784224841341795,인증불가
0.01582862083083367,5.784981463919304,인증불가
0.008018002309929785,5.785501943745711,인증불가
0.006926884431289256,5.7880230518667,인증불가
0.009955480965717599,5.791650996615269,인증불가
0.012217585703304196,5.795019157088124,인증불가
0.011799990004441532,5.795574288724974,인증불가
0.01105608910719042,5.797227488563824,인증불가
0.014093911219536093,5.797319680770968,인증불가
0.007836865488312502,5.798248987625275,인증불가
0.014450040835877058,5.802940237469024,인증불가
0.009259978018814827,5.805478763508419,인증불가
0.019800680611145653,5.805927730410069,5
0.013877291971167853,5.809257533395465,인증불가
0.019311566760643172,5.813741570985967,5
0.014108260290155737,5.81668625146886,인증불가
0.018926894750716437,5.817540766857647,인증불가
0.010629366343914697,5.818441744102931,인증불가
0.009018503118272748,5.8201058201058204,인증불가
0.010083819155200345,5.822570400169384,5
0.00890625343489158,5.822615027184978,인증불가
0.01732871941003282,5.823957643944407,인증불가
0.016305155730833586,5.833824395992928,인증불가
0.007316679798679043,5.844305844305843,인증불가
0.010544105758761316,5.851063829787234,인증불가
0.009991623146854527,5.852137222527976,인증불가
0.01284714406285746,5.858196984279758,인증불가
0.008361220372383118,5.858483388283033,인증불가
0.012526814912807528,5.860861622773634,인증불가
0.015028862421932302,5.865133298484055,인증불가
0.012750823065722455,5.865623889086384,인증불가
0.011935444750603975,5.868987483009757,인증불가
0.019507178140271662,5.87293112653497,5
0.012818053890278343,5.874499332443258,인증불가
0.008454523179118247,5.88235294117647,인증불가
0.007709184006155211,5.88235294117647,5
0.009428889615032536,5.886694962170143,인증불가
0.009005672220174161,5.893314698346145,인증불가
0.015568643143872933,5.900383141762452,인증불가
0.007515283393733571,5.9098341508993215,인증불가
0.010974425327124612,5.9276366435719785,인증불가
0.012485431677745362,5.928466438020578,인증불가
0.019366674187354205,5.94387310440997,5
0.01912887134264256,5.943998690027837,인증불가
0.010055541328324124,5.945945945945946,인증불가
0.011597666059227268,5.948163341413388,인증불가
0.01701472197858753,5.949519230769231,인증불가
0.006433781935741653,5.955701394585725,5
0.014799854587665135,5.955973726255992,인증불가
0.014690854152041005,5.95667870036101,인증불가
0.01943769680251705,5.95704948646125,5
0.01749410561630751,5.964368706429124,5
0.015675692561446478,5.973622963537626,인증불가
0.012249571191990083,5.97750537090863,인증불가
0.01749572473700558,5.9784980362597695,5
0.011750453053127613,5.979332178483961,인증불가
0.006972564705952486,5.981216015818093,인증불가
0.006878499069281919,5.989812049885825,5
0.012159635053083668,5.997818974918212,인증불가
0.008438104804681228,6.0,인증불가
0.01598763317313964,6.0050952323183315,인증불가
0.018931066512837554,6.013456686291001,5
0.010011864414241211,6.028115320467,인증불가
0.009530389241470956,6.030312802321832,인증불가
0.010318664097606975,6.033001435868466,인증불가
0.019432611729864133,6.036466631262171,5
0.017391537968271736,6.039832353227851,인증불가
0.01672134503569379,6.05118392729012,5
0.019516515969042036,6.053876605194555,인증불가
0.00945164179069001,6.056978692841752,인증불가
0.009517523551935251,6.065162907268172,인증불가
0.013367957443884979,6.069364161849711,인증불가
0.01587665371114627,6.0715975398202175,인증불가
0.009891177359757754,6.074663132317208,인증불가
0.014717728712758562,6.082265677680377,인증불가
0.015492898893322787,6.082797788073532,인증불가
0.008850061466612463,6.092549580132213,인증불가
0.012473428790054997,6.093045948971099,인증불가
0.01139517007337163,6.093726605779308,인증불가
0.017287870424071056,6.095717884130983,인증불가
0.00905911717633394,6.105457909343201,인증불가
0.016988390946695624,6.110240706452072,인증불가
0.008008988066257949,6.114885731933292,인증불가
0.018112637301298497,6.119380544279056,인증불가
0.013933488449820675,6.120384420839656,인증불가
0.00944335763093385,6.121461408178078,인증불가
0.013419385715798607,6.126237623762377,인증불가
0.007655885042860765,6.126582278481013,인증불가
0.015251205738154893,6.127391620247033,인증불가
0.014045021874619352,6.130030959752323,인증불가
0.01394617717995817,6.136404534820946,인증불가
0.009723479411056557,6.1370112300361574,인증불가
0.015484773346134654,6.138217198454714,인증불가
0.014873007157258764,6.139154160982265,인증불가
0.014424324094459009,6.148867313915858,인증불가
0.009960684368808755,6.157215867607689,인증불가
0.014106499219638101,6.158165191837271,인증불가
0.007342167561191982,6.159014557670773,5
0.016225451409023067,6.168400325328539,5
0.011857836666250796,6.172647512408798,인증불가
0.016852090070811145,6.175177544808929,인증불가
0.009156827221127251,6.1752501830607756,인증불가
0.010707212376842724,6.1955965181771635,인증불가
0.01592324859243867,6.198014488865038,인증불가
0.006816498223164351,6.200676437429538,인증불가
0.009123646790699828,6.2055432916360065,인증불가
0.012962076126963885,6.208938650874432,인증불가
0.01189647333691571,6.213204552823331,인증불가
0.01867433447247342,6.2205466540999055,인증불가
0.00882848706991777,6.2205466540999055,인증불가
0.01373048578371911,6.229421835901487,인증불가
0.009943386578173103,6.22955258229733,인증불가
0.012185731867186246,6.230586515622145,인증불가
0.014177916024354918,6.231256247917361,인증불가
0.009547230992397715,6.233900051519836,인증불가
0.010572023076856153,6.236711552090715,인증불가
0.018161949522638842,6.239460370994941,인증불가
0.01683836129003063,6.248456408989873,인증불가
0.01738487839803631,6.253948199620972,인증불가
0.008285288604154296,6.273245722787006,인증불가
0.007684086561698014,6.278538812785389,5
0.008218843837630068,6.2815525945543325,인증불가
0.011593748237274945,6.282355298754215,인증불가
0.006527184695175447,6.29109704254213,5
0.018282018119001,6.293285155073773,인증불가
0.0074707581228300604,6.297229219143577,인증불가
0.01084331877870695,6.303002521201008,인증불가
0.01717532509506757,6.304510341390482,인증불가
0.013069567845911763,6.305732484076433,인증불가
0.013526282726756909,6.306306306306306,인증불가
0.008692671488004372,6.3078958976621085,인증불가
0.012154942534089452,6.309099364439621,인증불가
0.005877495295454403,6.316652994257588,5
0.013654785729458989,6.323927839820259,인증불가
0.01061384823753059,6.325599841364267,인증불가
0.013814370356332668,6.329113924050632,인증불가
0.01154868394803529,6.3295553618134255,인증불가
0.014003404002503085,6.335159432504564,인증불가
0.016047250535951397,6.342088404868675,인증불가
0.014569565584550394,6.344926448001639,인증불가
0.0074926615880315985,6.3476797307044945,인증불가
0.010072076162937996,6.353884239066369,인증불가
0.01264804792181178,6.354300385109115,인증불가
0.01850724509374466,6.360753590747994,5
0.012662082089875007,6.366559485530547,인증불가
0.012416703936762183,6.366559485530547,인증불가
0.008501046885057973,6.373117033603708,인증불가
0.01572677775091252,6.373804069532409,인증불가
0.012893927164229496,6.373894480024397,인증불가
0.013985954956240278,6.373894480024397,인증불가
0.01455545920231162,6.37539010254124,인증불가
0.01478329968356606,6.376312078959737,인증불가
0.01836591043761184,6.38127625525105,5
0.016195829427721294,6.381774444601669,인증불가
0.009244474861470162,6.387275940419085,인증불가
0.01607608179973511,6.3879210220673635,인증불가
0.01251104821771409,6.390041493775933,5
0.008431861792701058,6.390890076690681,인증불가
0.013310654043851598,6.391028239427104,인증불가
0.012035480696957519,6.3923354798178105,인증불가
0.009419230027383842,6.39663124122719,5
0.016161353064991456,6.402793946449359,인증불가
0.007394790777920152,6.418909834081803,5
0.01840470984331476,6.424974823766365,인증불가
0.010944560054158226,6.427898209236569,인증불가
0.010044467136398253,6.432748538011696,인증불가
0.014300189303600698,6.432748538011696,인증불가
0.009725178194613972,6.445859872611464,인증불가
0.009112414037222285,6.450157870996842,인증불가
0.008727128605340454,6.450856204550785,인증불가
0.019982938001891656,6.452874462260462,5
0.011985841082203356,6.4602242391884666,인증불가
0.00905851674546665,6.465699394280884,인증불가
0.013901831030551865,6.469660020083201,인증불가
0.010446294147338475,6.470588235294117,인증불가
0.011616074531073895,6.4739963817070105,인증불가
0.0184749515637974,6.4746399499060745,인증불가
0.019540465899407614,6.474820143884892,인증불가
0.014781245666153296,6.4774592142098655,5
0.00896703576572941,6.487379098844068,인증불가
0.01650891632615649,6.4911484339537004,인증불가
0.0070546537728806025,6.492867683226759,인증불가
0.012595345333539136,6.493682234137927,인증불가
0.014708295706267712,6.505026611472502,인증불가
0.015534473928484532,6.506675680243366,인증불가
0.010692566451882992,6.508580626147673,인증불가
0.019559368686171214,6.514806378132118,인증불가
0.008098420229630848,6.515301085883514,인증불가
0.011220930583157046,6.519898391193903,인증불가
0.015558403956987679,6.521739130434782,인증불가
0.018010170330250243,6.522183602535268,5
0.007593808041085505,6.541129831516352,인증불가
0.009358193873220155,6.550218340611353,5
0.015726794306471243,6.561341286474287,인증불가
0.015517883452574533,6.5623757125812014,인증불가
0.018689077139578854,6.5630084975592125,5
0.011058051611150388,6.563277532188323,인증불가
0.01963022555276662,6.56353591160221,인증불가
0.012416409234346453,6.568317527221637,인증불가
0.015491261914809531,6.570085144236878,인증불가
0.008652013472617784,6.573705179282868,인증불가
0.008948319388122577,6.579662860250137,5
0.007069472791163644,6.58682634730539,인증불가
0.008289775256456714,6.58682634730539,인증불가
0.006731478119146642,6.590584878744651,인증불가
0.015005210583618435,6.595140422846324,인증불가
0.01055954517349527,6.598582122849635,인증불가
0.01699121963620556,6.603537029662079,인증불가
0.008659716758832684,6.606606606606606,인증불가
0.010724386653378848,6.614140576404727,인증불가
0.00961672449435656,6.618531889290012,인증불가
0.009488241295601203,6.621641462340332,5
0.0157721460636336,6.622516556291391,인증불가
0.012989021154986615,6.623372529239305,인증불가
0.010352765303533353,6.625450141814588,인증불가
0.010752720612636792,6.62779397473275,인증불가
0.01153961413692279,6.632950787784478,인증불가
0.010383359304263954,6.646525679758309,인증불가
0.015363589940776426,6.6643586636662615,인증불가
0.01861322964606811,6.668386431058945,인증불가
0.010334427847020957,6.673850406427885,인증불가
0.015170129237631334,6.677604593929451,인증불가
0.015176310527529458,6.688,인증불가
0.016003827651047547,6.695180128310577,인증불가
0.0165599966186597,6.70147954743255,인증불가
0.008471155337265864,6.711037160288409,5
0.008164077848786314,6.7126558768904205,5
0.015397969714836151,6.720195496596265,인증불가
0.01475263594249957,6.722418784174976,인증불가
0.016037525434072556,6.723716381418093,인증불가
0.016177258539290956,6.723716381418093,인증불가
0.008834311804657075,6.727828746177369,인증불가
0.013413232814631056,6.728808622196331,인증불가
0.013676178851408444,6.739417866254492,인증불가
0.007062764225643405,6.7401960784313735,5
0.013705072525964904,6.747650560541503,인증불가
0.017986064913693495,6.7657611481291635,인증불가
0.012956908628489012,6.766971550215585,인증불가
0.009540476534411348,6.774040738986262,인증불가
0.017971169429519797,6.80813439434129,인증불가
0.009066698731484522,6.822880771881462,인증불가
0.010030389014741741,6.835694755157842,인증불가
0.010232027706308515,6.843633347158855,인증불가
0.010413593146770792,6.847637514032044,인증불가
0.008958067283698126,6.848051648605027,인증불가
0.01847861596224405,6.874000871966285,인증불가
0.011084576395042211,6.874999999999999,인증불가
0.014053626255271765,6.8945868945868956,인증불가
0.01226241552227437,6.898954703832754,인증불가
0.010098107697587788,6.903499224195826,인증불가
0.018307452180566182,6.90552748430562,4
0.017089188191211267,6.906392694063928,인증불가
0.01370650981267724,6.914782898297324,5
0.01480111731243004,6.918238993710692,인증불가
0.013255184012178945,6.918238993710693,인증불가
0.008444207448755922,6.9261591299370355,5
0.019786982885358694,6.92829457364341,인증불가
0.00845437826307196,6.93069306930693,인증불가
0.007937728003563732,6.941015089163237,5
0.0081121561118361,6.945063005946923,5
0.01657487437717767,6.9523662710035445,인증불가
0.018279407144320744,6.958952479034869,인증불가
0.007184164129499386,6.964618249534451,인증불가
0.009852909602449972,6.972677595628415,인증불가
0.017711177435814077,6.983611398198731,인증불가
0.009066811170880637,6.98856416772554,인증불가
0.009927790873061566,6.995905965960296,인증불가
0.007685584986088092,6.998396524078,5
0.012506319467259535,7.000424268137463,인증불가
0.014571515403376001,7.011883213976549,인증불가
0.00577116806779249,7.015614691005058,5
0.011217931634653447,7.016300496102056,인증불가
0.013425991681305934,7.0187493864729555,인증불가
0.014105413197127077,7.022155463762673,인증불가
0.010345318579368469,7.027748641174787,인증불가
0.015870049033026842,7.037869617845409,인증불가
0.01989652086673511,7.042740958643363,5
0.018917056910278802,7.044152342433434,인증불가
0.009752479318356246,7.045491870586303,5
0.014312652341092887,7.047976246288481,인증불가
0.015720616586022,7.053435114503817,인증불가
0.010973395798576787,7.054760730143069,인증불가
0.010696826700414299,7.057745187901007,인증불가
0.018787126488260676,7.060333761232348,인증불가
0.009925968683178897,7.067591878694422,인증불가
0.013371358499694874,7.068273092369479,5
0.01194468340993183,7.068399257461088,인증불가
0.011543481637471167,7.068709836875926,인증불가
0.007218938718476635,7.077620068920644,인증불가
0.008789794294403006,7.077878855114267,인증불가
0.01735599113526964,7.088266147160198,인증불가
0.012458437251104949,7.091957923311842,인증불가
0.016933886734207287,7.105302688898904,인증불가
0.016680999152094308,7.105505998154414,인증불가
0.00836891796328364,7.107563664006079,인증불가
0.008105798895819728,7.107670654468684,5
0.011236662208814108,7.116736990154711,인증불가
0.017413577603889185,7.12200076171131,인증불가
0.01050159630144708,7.127429805615551,5
0.016174053849201564,7.13460684140382,인증불가
0.014671258168716561,7.139291063404893,인증불가
0.009074137049418137,7.144874329285511,5
0.014666279180929637,7.148014440433213,인증불가
0.012327016698111279,7.149489322191272,인증불가
0.015097758614280934,7.166754710336326,인증불가
0.007071072698800527,7.171481547939471,5
0.016215300074621693,7.186303221446272,5
0.0074633315423540585,7.1919182382514695,인증불가
0.008854798323827642,7.194244604316546,인증불가
0.012408159514601808,7.214506172839506,5
0.019125372090977553,7.22522259524157,인증불가
0.01577939104079266,7.237215055056431,인증불가
0.008620234052472035,7.2387470386943935,5
0.016376820359533608,7.243650047036689,인증불가
0.007416842495899661,7.24491298949982,5
0.01676157112478414,7.248195795418888,인증불가
0.011006121101240992,7.250470809792843,인증불가
0.013770765701319274,7.250872431174874,인증불가
0.016709253310654416,7.256140350877194,인증불가
0.017582828123892433,7.259996599533208,인증불가
0.017575160672161323,7.2893657305143575,인증불가
0.01760363438772806,7.303193171040152,인증불가
0.018848934976723356,7.311794713247798,인증불가
0.017745582225434726,7.31457800511509,인증불가
0.009059344591671372,7.320680305644565,인증불가
0.01671350211156662,7.326059231968259,인증불가
0.009564713642310686,7.335144480118549,인증불가
0.011707416992936679,7.352712575781128,인증불가
0.010611788581586753,7.3587081891580155,인증불가
0.011156532194494459,7.3655045024243835,5
0.010571284380547939,7.367229506650315,인증불가
0.010388627466062852,7.368421052631578,인증불가
0.013976885685765291,7.376725838264299,5
0.015380523039586744,7.376945463747944,인증불가
0.009588762128147825,7.37888198757764,인증불가
0.011547005221366514,7.381535854155693,인증불가
0.012101856992643285,7.38255033557047,인증불가
0.01726426891947588,7.409675443968158,인증불가
0.010665830063897848,7.414750198255353,인증불가
0.012876307295696237,7.44004919040787,5
0.009700934889708468,7.450555405039284,5
0.009356713760830594,7.454017424975798,인증불가
0.010248942633887906,7.459661703951983,인증불가
0.010276734727748158,7.462167333449296,5
0.019653690191748455,7.469443186962425,인증불가
0.01835987839703738,7.471769948515308,인증불가
0.018512497746984016,7.475016655562958,인증불가
0.012352798224950553,7.476919955361671,인증불가
0.01713073205961661,7.487422314294168,인증불가
0.015211713809653086,7.491146826477799,인증불가
0.015736463926056925,7.4943224829674495,인증불가
0.008876889080080096,7.497062279670976,인증불가
0.008504124560478001,7.499249646261809,인증불가
0.01734630534474593,7.506744961117285,인증불가
0.0195046050148645,7.514107514107514,인증불가
0.00988090709343561,7.514450867052023,5
0.012886103689822438,7.521367521367522,인증불가
0.014079345206609799,7.529825933893995,인증불가
0.018919880832169386,7.5359116022099455,5
0.012280642270712747,7.538549400342662,인증불가
0.012864018350275013,7.556070512289994,5
0.019655383831611316,7.564115501607392,인증불가
0.010191552581121605,7.585896412712055,5
0.010340043801456743,7.588259164074122,5
0.008661004266310557,7.594543586803317,인증불가
0.009915615228748438,7.6001842468908345,인증불가
0.012972266359078576,7.601396723072792,인증불가
0.01974773972800584,7.6032792155602005,인증불가
0.015225171207280896,7.609245824194363,인증불가
0.016927761914321274,7.609245824194363,인증불가
0.015341219064780887,7.617728531855955,인증불가
0.01968356104605828,7.621247113163972,인증불가
0.01950889961150754,7.629077832006165,인증불가
0.010201684011334276,7.629077832006165,인증불가
0.01595333295581383,7.646797810974708,인증불가
0.009951699030842176,7.647608176818512,5
0.011940220959562362,7.648046032126589,인증불가
0.014740500230182026,7.650551314673451,인증불가
0.012497300647801246,7.670850767085077,인증불가
0.019456088921483386,7.701674277016743,인증불가
0.014273304261781876,7.706366128540967,인증불가
0.00838468528166527,7.714439848948031,인증불가
0.016563128539652108,7.741027445460944,인증불가
0.01273846479967512,7.754279959718026,인증불가
0.00955011339115402,7.767226686145605,5
0.010858551508200566,7.787047027553358,5
0.012742191428693709,7.7879468140217565,인증불가
0.01844574217535453,7.788006189143992,인증불가
0.018760279061799362,7.791807822605482,인증불가
0.009706185001068107,7.80141843971631,인증불가
0.011373495448919137,7.8049897001602195,인증불가
0.010651613555589233,7.8052361145094205,인증불가
0.014691301984842964,7.8125,인증불가
0.008660124355041019,7.8152753108348145,인증불가
0.015879055670178388,7.8208318521151785,인증불가
0.018681775615305655,7.829829498427414,인증불가
0.011929761025274294,7.8384798099762465,인증불가
0.01824054327803946,7.840099163309574,인증불가
0.01827986736593328,7.855948943929494,인증불가
0.01023744405466051,7.863383637807784,5
0.018765010519031664,7.87878787878788,인증불가
0.019280070757996898,7.8825347758887165,인증불가
0.018454221027092457,7.885304659498208,인증불가
0.012862734894767476,7.8877279246056125,인증불가
0.014281604411274343,7.895247332686712,인증불가
0.01876968774802402,7.922609800875581,인증불가
0.009517064864905686,7.93178901496616,인증불가
0.011706802463485462,7.935769141261345,인증불가
0.010420437542756658,7.9381443298969065,5
0.009480721290981521,7.943485086342228,5
0.00831213217300535,7.953723788864786,인증불가
0.014089202496410188,7.954362847501207,인증불가
0.018007103921015316,7.968264918937565,인증불가
0.01783331173617276,7.980217469972947,인증불가
0.014121506975775596,7.985895042522298,5
0.014322034132834345,8.014197646179714,인증불가
0.015474480310004058,8.03668583864449,인증불가
0.01297235683760042,8.044252765797863,인증불가
0.012312210324755464,8.052708638360176,인증불가
0.011040217432622497,8.06845965770171,인증불가
0.011970456095561154,8.069027389308143,5
0.01961666215351863,8.07025344597599,인증불가
0.012553499765466202,8.074041293433643,인증불가
0.011898213343488409,8.084738434932987,인증불가
0.01078348060738963,8.088235294117647,5
0.014054496755435077,8.090344791612331,5
0.013075911970818704,8.139831589691248,인증불가
0.01967669327006623,8.140466650954513,인증불가
0.01785602546370432,8.154040860603867,인증불가
0.019953043762837946,8.161338189666802,인증불가
0.012694900922219771,8.169195996125282,인증불가
0.011894696616212772,8.188585607940446,인증불가
0.019939357168254,8.190976784932106,인증불가
0.012969111662352604,8.198711679201375,5
0.014431227143874166,8.200212992545259,인증불가
0.009915016265535231,8.201304753028891,인증불가
0.01388029539456845,8.207299858842509,5
0.011859075795114787,8.208955223880597,인증불가
0.013049889569114109,8.214965587933811,인증불가
0.012262985849526037,8.226495726495726,5
0.018902203686555333,8.234258036107441,5
0.01204716628179747,8.235294117647058,5
0.011471874484234076,8.244727209342862,인증불가
0.010033282874891926,8.24742268041237,인증불가
0.01369067503326627,8.26239359038558,인증불가
0.019884749217450513,8.290068665215207,인증불가
0.010156569311527948,8.298407376362112,인증불가
0.01920917769003646,8.309979285975388,인증불가
0.007434306748367992,8.315693982461445,5
0.019624008344533123,8.326622644548236,인증불가
0.013528770649917954,8.32807570977918,인증불가
0.015194516537404985,8.330011956954962,인증불가
0.017873871358515307,8.332095648299418,인증불가
0.008922551456673413,8.335859351318582,5
0.01639561800106358,8.352315869400153,인증불가
0.01775445299950493,8.385038113809609,인증불가
0.01732988485241282,8.4030556566024,인증불가
0.013811030415549624,8.4094723102741,5
0.019544897347349516,8.416341850729031,인증불가
0.018236922770504597,8.417104276069017,인증불가
0.009694074079402452,8.438171218165081,5
0.015582221361626679,8.446544595392796,5
0.01471744590325546,8.4527518172378,인증불가
0.017345492459823572,8.45653459491425,인증불가
0.005015285206370445,8.461390870558686,인증불가
0.010406925370168492,8.499180519784593,인증불가
0.012783356272400301,8.507147879071947,5
0.019221158406862927,8.524540343412854,인증불가
0.010628064129044363,8.530959327697564,인증불가
0.012090504286509898,8.535402521823473,인증불가
0.018682109057691607,8.539741219963032,인증불가
0.018386307768308425,8.541320022185246,인증불가
0.01524327725967869,8.543025784405096,인증불가
0.018052168633771567,8.545405839807128,인증불가
0.01828137976296614,8.559682865952137,인증불가
0.018727861834616,8.568191474295425,인증불가
0.019142235963951884,8.569748640305749,인증불가
0.01669265217959888,8.584597657000192,인증불가
0.013342395814810887,8.585151090654392,인증불가
0.017453640376466132,8.595016954150081,인증불가
0.007360981885425037,8.622875326624065,5
0.009568367715003032,8.63826232247285,인증불가
0.019508301562579017,8.641180607707803,인증불가
0.019545019858239518,8.66309814512347,인증불가
0.010182607934504071,8.67783569815739,5
0.01895904723973847,8.678151666398326,인증불가
0.014909230169230783,8.680272108843537,인증불가
0.014097437405611358,8.688588874572853,5
0.01867314067990216,8.696761030349402,4
0.01028833930365286,8.697944122298367,5
0.010975512877822256,8.709542992082232,인증불가
0.00848172334548077,8.762612851832182,5
0.01955546362628338,8.765998551074619,인증불가
0.013041414191823648,8.775222900046927,인증불가
0.015574300250300538,8.779079640006792,5
0.013858655280489726,8.792595708876734,인증불가
0.019910430101460003,8.81127843639859,인증불가
0.01234402050110732,8.828250401284109,5
0.018993014553692632,8.86930433152072,인증불가
0.01726094568128833,8.874079270431427,인증불가
0.013334132463045633,8.88382687927107,5
0.01912645611822846,8.88998845456045,인증불가
0.01617128231994632,8.894512684402198,5
0.01696640366895361,8.900730215117425,5
0.0084805615966576,8.904021585506872,5
0.011589003002944423,8.909004287756076,인증불가
0.009094831906807908,8.926014319809068,인증불가
0.019703656211945836,8.943089430894311,인증불가
0.012887772549624605,8.94828588030215,인증불가
0.011339510764082966,8.953488372093023,5
0.012873761075108717,8.960229995208433,인증불가
0.009244993638576733,8.960229995208433,5
0.007392730112630014,8.989865969271005,인증불가
0.012190281368593492,9.000355745286374,인증불가
0.0139570161225745,9.005037783375315,인증불가
0.014168885197904978,9.03209753670067,인증불가
0.019194657481675183,9.034495345866034,인증불가
0.01368836294986976,9.048723897911835,인증불가
0.013430947969932801,9.06282183316169,5
0.012993014543101688,9.064469219583133,인증불가
0.008912501915961405,9.085621219171706,인증불가
0.013253364664853615,9.086617890016521,인증불가
0.016831858082706725,9.115436500289073,5
0.01319396513632362,9.154929577464788,인증불가
0.010725751557332467,9.155766944114148,인증불가
0.015901187500622492,9.167892320720238,인증불가
0.010989758683688679,9.169301523426272,5
0.015088965856930064,9.171162334477685,인증불가
0.012866006494569303,9.19385279050957,5
0.01079263121989363,9.197894084855994,5
0.016585164017244493,9.231528714826393,인증불가
0.018405218935477526,9.238688702248712,인증불가
0.01933901850720579,9.239340840613375,인증불가
0.018897437805016164,9.250175192711984,5
0.01661187149587359,9.250929004498337,5
0.011522254948530404,9.256844850065187,인증불가
0.015173180248018597,9.26148664902574,인증불가
0.0184929703393886,9.263572836409246,인증불가
0.009805789930307278,9.263694661206829,인증불가
0.017979321586871315,9.265944645006014,인증불가
0.0191177386753687,9.272691629092334,인증불가
0.015589850411140305,9.279968608985678,인증불가
0.013946521015097656,9.283412613165567,인증불가
0.01286034458884624,9.302857142857142,인증불가
0.014619803874285684,9.312247313989591,인증불가
0.0073751279318579515,9.35337156416848,인증불가
0.018017029508003067,9.368801773422005,인증불가
0.016406056979204515,9.383171160358351,인증불가
0.013524670426875846,9.388696655132641,인증불가
0.010671891964189434,9.395760835178743,인증불가
0.008906096605279587,9.43692605123248,인증불가
0.017729069900808424,9.45967872789226,인증불가
0.009627537277796855,9.477952356817031,인증불가
0.005144999959015886,9.482758620689655,인증불가
0.015990741458626855,9.50770387072529,5
0.012616032220866371,9.546243491197618,인증불가
0.01109984953140418,9.55894408919495,인증불가
0.019713534188880003,9.576320371445153,인증불가
0.01673134195501373,9.585221331474383,인증불가
0.011827184173573306,9.593820084724644,4
0.01667249710046127,9.612023767913316,인증불가
0.00991187643111393,9.613983976693373,인증불가
0.015277839647662633,9.642074506939371,인증불가
0.017172352820891086,9.647242252972129,5
0.012865226653904797,9.710715740866496,5
0.012357346298017534,9.714285714285714,5
0.017235018903513546,9.722507708119219,5
0.014606192397857761,9.724770642201834,5
0.017826733159090186,9.780958577315115,인증불가
0.014594919993864641,9.816272965879264,5
0.00845489599955095,9.819834442460639,인증불가
0.013560342532687645,9.821428571428573,5
0.01569060114783087,9.830205540661305,인증불가
0.011852152374661345,9.852335996126847,인증불가
0.01367203082562678,9.870388833499502,인증불가
0.015898536157629494,9.875690607734807,인증불가
0.01839178578778407,9.881422924901186,인증불가
0.01438283236634262,9.90990990990991,5
0.011009631694279664,9.945160812212833,인증불가
0.014648395648736623,9.946271786135501,5
0.013385087452966186,9.974424552429669,인증불가
0.01733217545693614,9.985096870342772,인증불가
